,myCellNumber,filename,genotype,sex,branchType,len3d,euclideanDist,tortuosity,path
3726,6,10_5ADVMLEG1L1_ch2.tif,wt,male,2,1.2230249471243397,1.0368778571255866,1.1795265360519769,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3727,6,10_5ADVMLEG1L1_ch2.tif,wt,male,2,1.059137218059149,0.8261142431449877,1.2820711261762672,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3728,6,10_5ADVMLEG1L1_ch2.tif,wt,male,2,0.9163675996418528,0.8808819805447926,1.040284192299079,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3729,6,10_5ADVMLEG1L1_ch2.tif,wt,male,1,0.7767185323100617,0.764396497741475,1.016119951628499,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3730,6,10_5ADVMLEG1L1_ch2.tif,wt,male,3,1.1575437050391804,0.0,inf,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3731,6,10_5ADVMLEG1L1_ch2.tif,wt,male,2,1.5833255693997637,1.2320781675539092,1.2850853225840362,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3732,6,10_5ADVMLEG1L1_ch2.tif,wt,male,2,1.6537293273965603,1.1896131547479372,1.3901404173249605,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3733,6,10_5ADVMLEG1L1_ch2.tif,wt,male,2,2.936569248184224,1.845981933169711,1.5907898097040851,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3734,6,10_5ADVMLEG1L1_ch2.tif,wt,male,1,1.6685499225625877,1.21344182164361,1.3750555591553064,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3735,6,10_5ADVMLEG1L1_ch2.tif,wt,male,1,1.1207369847275237,0.8373544093819002,1.3384260859804926,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3736,6,10_5ADVMLEG1L1_ch2.tif,wt,male,1,0.35525938867823953,0.35525938867823953,1.0,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3737,6,10_5ADVMLEG1L1_ch2.tif,wt,male,1,1.140504644760276,0.8702042285947698,1.3106172175260455,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3738,6,10_5ADVMLEG1L1_ch2.tif,wt,male,3,1.700873137124039,0.0,inf,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
