,myCellNumber,filename,genotype,sex,branchType,len3d,euclideanDist,tortuosity,path
4231,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,1,0.7242008150929488,0.45339806253641846,1.5972737312585639,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4232,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,1.465608229471467,1.141903509549718,1.2834781723802513,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4233,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,1.0224591104473546,0.9705156294442397,1.0535215296149945,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4234,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,2.0604526911195746,0.9705156294442397,2.1230494683526953,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4235,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,1.3508227550154914,1.2548864665312076,1.0764501738149057,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4236,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,1.8396340934591393,0.9705156294442397,1.8955223776381585,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4237,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,0.6709352904092852,0.6233249490720436,1.0763812541245463,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4238,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,0.7274192856631536,0.6905339761130486,1.0534156331564293,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4239,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,2.3074375912547147,1.9933998849672567,1.1575387400469406,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4240,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,1,1.3752424912919436,1.1508899601884146,1.1949382989376325,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4241,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,0.8271821412591824,0.8218998279814093,1.0064269550837437,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4242,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,1,0.7242008150929488,0.452060602210981,1.6019994035112959,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4243,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,2.095387503400352,1.4671025912496891,1.4282487918009097,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4244,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,1.9154803455933078,1.4531715235089546,1.3181378210385117,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
