graphID,length_3d,dist,tort
0,2.009014,5.000000,0.401803
0,1.803431,5.000000,0.360686
0,2.790643,11.575837,0.241075
0,1.927657,7.071068,0.272612
0,1.271166,5.830952,0.218003
0,4.389728,14.456832,0.303644
0,1.789483,6.782330,0.263845
0,2.421787,6.708204,0.361019
0,1.599520,8.062258,0.198396
0,3.069939,7.549834,0.406623
0,2.552685,11.180340,0.228319
0,3.033008,7.549834,0.401732
0,2.269047,7.348469,0.308778
0,2.303207,7.615773,0.302426
0,2.723383,11.224972,0.242618
0,0.638863,5.000000,0.127773
0,0.585107,2.449490,0.238869
0,0.933056,6.324555,0.147529
0,2.480135,8.246211,0.300760
0,0.344669,2.828427,0.121859
0,3.616406,15.297059,0.236412
0,1.942517,5.385165,0.360716
0,1.803431,4.582576,0.393541
0,1.402933,4.242641,0.330674
0,0.791603,2.449490,0.323170
0,3.010578,5.099020,0.590423
0,1.355002,3.741657,0.362139
0,1.082517,4.123106,0.262549
0,0.926497,3.464102,0.267457
0,2.394005,6.164414,0.388359
0,5.665515,0.000000,inf
0,1.844580,7.874008,0.234262
0,1.739007,7.000000,0.248430
0,1.651309,5.099020,0.323848
0,0.568793,2.236068,0.254372
0,3.197986,9.380832,0.340907
0,0.706966,3.316625,0.213158
0,1.565360,6.403124,0.244468
0,2.267298,3.741657,0.605961
0,1.340182,3.741657,0.358179
0,0.294194,2.236068,0.131567
0,4.643419,13.928388,0.333378
0,3.268244,9.110434,0.358736
0,3.855345,12.206556,0.315842
0,4.001898,8.660254,0.462099
0,0.635583,7.000000,0.090798
0,2.062198,0.000000,inf
0,2.704655,8.774964,0.308224
0,1.832919,8.774964,0.208880
0,1.292074,5.385165,0.239932
0,1.812317,4.472136,0.405246
0,2.927175,5.385165,0.543563
0,2.754841,9.433981,0.292013
0,1.001160,5.477226,0.182786
0,2.630801,6.082763,0.432501
0,2.550205,12.083046,0.211056
0,4.112245,9.899495,0.415399
0,1.909593,4.123106,0.463144
0,2.738854,14.456832,0.189451
0,3.265472,7.348469,0.444374
0,4.023532,9.899495,0.406438
0,2.680983,7.874008,0.340485
0,2.595652,7.681146,0.337925
0,1.670904,8.062258,0.207250
0,1.864146,8.831761,0.211073
0,1.927657,7.874008,0.244813
0,4.484556,12.529964,0.357906
0,0.690651,3.162278,0.218403
0,1.151786,5.099020,0.225884
0,2.733826,7.141428,0.382812
0,0.791603,3.162278,0.250327
0,3.472358,11.704700,0.296664
0,1.051636,5.196152,0.202387
0,2.376044,7.549834,0.314715
0,3.644983,8.246211,0.442019
0,3.225999,13.928388,0.231613
0,2.794003,12.409674,0.225147
0,1.941605,6.403124,0.303228
0,0.811197,5.385165,0.150636
0,1.823644,7.348469,0.248166
0,2.425066,9.433981,0.257057
0,0.466528,3.000000,0.155509
0,0.585107,2.449490,0.238869
0,2.904630,10.723805,0.270858
0,1.082517,3.605551,0.300236
0,2.521250,12.041595,0.209378
0,2.263883,11.874342,0.190653
0,1.761803,8.831761,0.199485
0,1.731577,5.385165,0.321546
0,0.635583,3.000000,0.211861
0,2.023944,7.874008,0.257041
0,1.357116,3.316625,0.409186
0,3.832657,12.124356,0.316112
0,1.529450,3.316625,0.461147
0,2.543939,7.071068,0.359767
0,1.275759,5.099020,0.250197
0,2.114558,7.810250,0.270741
0,2.902881,9.000000,0.322542
0,2.728432,9.486833,0.287602
0,2.893511,7.874008,0.367476
0,1.739917,7.071068,0.246061
0,2.084586,10.862780,0.191902
0,1.524954,7.874008,0.193669
0,1.529450,5.000000,0.305890
0,0.706966,3.316625,0.213158
0,1.248157,7.211103,0.173088
0,1.495290,4.582576,0.326299
0,1.426385,6.000000,0.237731
0,4.258293,0.000000,inf
0,3.822824,15.652476,0.244231
0,1.569952,7.280110,0.215650
0,1.498569,6.708204,0.223393
0,2.844398,11.445523,0.248516
0,1.620428,7.071068,0.229163
0,3.497026,16.000000,0.218564
0,0.760722,5.830952,0.130463
0,0.876934,2.236068,0.392177
0,0.294194,2.236068,0.131567
0,2.099992,9.486833,0.221359
0,0.635583,3.000000,0.211861
0,0.963937,4.242641,0.227202
0,0.416052,3.162278,0.131567
0,4.609258,7.874008,0.585376
0,1.562080,5.385165,0.290071
0,1.545765,5.099020,0.303149
0,1.511605,5.099020,0.296450
0,0.879301,4.582576,0.191879
0,2.322802,11.357817,0.204511
0,0.344669,2.828427,0.121859
0,2.618308,10.392305,0.251947
0,2.099992,9.899495,0.212131
0,0.807918,3.316625,0.243596
0,3.359436,13.674794,0.245666
0,0.963937,5.099020,0.189044
0,1.082517,4.123106,0.262549
0,0.466528,3.605551,0.129392
0,2.164415,8.124038,0.266421
0,1.271166,4.472136,0.284241
0,2.636719,11.357817,0.232150
0,1.709219,4.358899,0.392122
0,1.373431,3.162278,0.434317
0,2.384763,3.162278,0.754128
0,0.926497,2.828427,0.327566
0,0.879301,4.358899,0.201725
0,1.651309,5.099020,0.323848
0,3.060649,10.862780,0.281756
0,1.340801,3.741657,0.358344
0,2.491857,9.433981,0.264136
0,3.237176,14.966630,0.216293
0,1.376710,5.830952,0.236104
0,1.049268,3.000000,0.349756
0,1.628111,6.782330,0.240052
0,2.847657,11.180340,0.254702
0,1.890434,6.782330,0.278729
0,1.988285,10.295630,0.193119
0,2.840120,6.403124,0.443552
0,5.609501,20.124612,0.278738
0,0.913462,4.582576,0.199334
0,1.238536,3.741657,0.331013
0,0.741127,3.316625,0.223458
0,2.351582,13.190906,0.178273
0,1.051636,4.582576,0.229486
0,1.676236,7.280110,0.230249
0,1.204376,4.472136,0.269307
0,1.847831,7.810250,0.236591
0,0.689338,4.472136,0.154141
0,1.711406,10.049876,0.170291
0,2.153747,10.630146,0.202607
0,1.464408,6.708204,0.218301
0,1.859553,10.198039,0.182344
0,2.256011,10.723805,0.210374
0,1.139474,6.403124,0.177956
0,1.495290,5.000000,0.299058
0,2.244685,7.000000,0.320669
0,2.098243,7.071068,0.296736
0,2.270577,6.000000,0.378430
0,1.634994,3.316625,0.492969
0,2.819157,6.000000,0.469859
0,2.197240,6.708204,0.327545
0,3.147924,12.247449,0.257027
0,2.187907,12.206556,0.179240
0,1.529450,5.385165,0.284012
0,1.258131,7.280110,0.172818
0,2.390645,11.575837,0.206520
0,1.048356,4.123106,0.254264
0,1.822253,8.544004,0.213279
0,1.088998,6.164414,0.176659
0,0.913462,4.123106,0.221547
0,1.389746,5.196152,0.267457
0,1.342550,5.656854,0.237331
0,0.537911,4.123106,0.130463
0,1.001160,5.477226,0.182786
0,3.672537,15.937377,0.230435
0,2.817033,8.185353,0.344155
0,1.188061,5.385165,0.220617
0,1.276052,3.741657,0.341039
0,1.102111,6.480741,0.170059
0,0.294194,2.236068,0.131567
0,1.292074,5.000000,0.258415
0,1.427186,5.000000,0.285437
0,1.856274,6.782330,0.273693
0,1.238536,4.898979,0.252815
0,1.207655,6.782330,0.178059
0,1.930937,9.273618,0.208218
0,1.600834,5.196152,0.308081
0,3.130720,13.564660,0.230800
0,0.879301,4.582576,0.191879
0,1.480864,5.385165,0.274989
0,2.732295,9.949874,0.274606
0,1.995978,8.124038,0.245688
0,1.204376,4.472136,0.269307
0,1.393025,6.708204,0.207660
0,1.917100,12.083046,0.158660
0,1.930937,9.695360,0.199161
0,1.691811,8.485281,0.199382
0,0.811197,5.000000,0.162239
0,1.513135,4.242641,0.356649
0,0.879301,4.582576,0.191879
0,1.404448,4.242641,0.331031
0,2.099992,8.124038,0.258491
0,2.924029,6.708204,0.435888
0,3.195458,14.696938,0.217423
0,1.188061,4.582576,0.259256
0,0.588387,4.000000,0.147097
0,1.342550,5.477226,0.245115
0,1.443700,7.280110,0.198307
0,0.568793,2.236068,0.254372
0,1.373431,3.741657,0.367065
0,0.757442,3.741657,0.202435
0,0.910182,3.000000,0.303394
0,1.880461,11.357817,0.165565
0,6.200982,13.379088,0.463483
0,1.204376,4.472136,0.269307
0,0.619268,2.449490,0.252815
0,1.685470,6.164414,0.273419
0,1.898811,0.000000,inf
0,1.001160,5.477226,0.182786
0,0.807918,3.316625,0.243596
0,0.929777,4.242641,0.219150
0,2.732295,0.000000,inf
0,0.980252,4.582576,0.213909
0,1.889056,10.295630,0.183481
0,1.187442,4.123106,0.287997
0,0.967139,5.916080,0.163476
0,0.807918,3.316625,0.243596
0,4.019928,5.477226,0.733935
0,1.376710,5.477226,0.251352
0,0.908068,4.242641,0.214034
0,1.718100,6.480741,0.265109
0,1.326235,5.000000,0.265247
0,2.878559,13.453624,0.213962
0,1.651309,5.099020,0.323848
0,2.311080,7.348469,0.314498
0,1.101310,6.082763,0.181054
0,1.495290,4.582576,0.326299
0,3.146892,5.000000,0.629378
0,0.963136,5.196152,0.185356
0,2.968560,11.575837,0.256444
0,3.314648,16.763055,0.197735
0,2.165033,7.071068,0.306182
0,3.074597,7.280110,0.422328
0,0.807918,4.358899,0.185349
0,1.895027,6.782330,0.279406
0,1.389746,5.196152,0.267457
0,4.912687,0.000000,inf
0,1.875917,5.099020,0.367898
0,2.882491,6.324555,0.455762
0,1.557929,6.708204,0.232242
0,1.102111,6.480741,0.170059
0,1.620428,7.071068,0.229163
0,2.155060,5.916080,0.364272
0,0.568793,2.236068,0.254372
0,0.913462,4.582576,0.199334
0,1.996178,9.539392,0.209256
0,2.223260,6.480741,0.343057
0,1.742287,8.306624,0.209747
0,1.254851,5.385165,0.233020
0,0.294194,2.236068,0.131567
0,0.466528,3.605551,0.129392
0,0.588387,4.242641,0.138684
0,1.565360,7.810250,0.200424
0,1.342550,5.099020,0.263296
0,0.588387,4.000000,0.147097
0,0.791603,3.741657,0.211565
0,1.082517,3.000000,0.360839
0,3.033008,9.219544,0.328976
0,1.183832,3.000000,0.394611
0,0.757442,3.162278,0.239524
0,1.909963,10.440307,0.182941
0,3.723699,13.416408,0.277548
0,0.781629,6.082763,0.128499
0,1.667624,6.403124,0.260439
0,2.724774,10.099505,0.269793
0,2.769735,10.816654,0.256062
0,1.718100,6.164414,0.278713
0,1.995978,8.124038,0.245688
0,1.170215,10.099505,0.115869
0,0.537911,4.123106,0.130463
0,0.879301,4.123106,0.213262
0,2.166853,8.602325,0.251892
0,3.544922,14.071247,0.251927
0,2.184628,7.681146,0.284414
0,5.344821,9.433981,0.566550
0,3.210697,12.247449,0.262152
0,3.392855,13.000000,0.260989
0,2.799875,11.445523,0.244626
0,2.689531,7.681146,0.350147
0,0.344669,2.828427,0.121859
0,2.339138,5.916080,0.395386
0,1.266508,5.477226,0.231232
0,1.389746,3.316625,0.419024
0,1.342550,5.656854,0.237331
0,1.305526,4.123106,0.316637
0,1.221603,4.123106,0.296282
0,1.048356,3.000000,0.349452
0,1.271166,6.000000,0.211861
0,2.430144,7.211103,0.337000
0,3.214465,6.000000,0.535744
0,1.502102,7.348469,0.204410
0,1.381331,7.810250,0.176861
0,1.812317,0.000000,inf
0,1.420146,7.000000,0.202878
0,2.800064,6.633250,0.422125
0,3.889927,7.280110,0.534323
0,2.238546,7.280110,0.307488
0,0.832105,6.324555,0.131567
0,0.757442,3.162278,0.239524
0,0.585107,2.449490,0.238869
0,0.757442,3.162278,0.239524
0,0.537911,4.123106,0.130463
0,0.980252,4.582576,0.213909
0,0.344669,2.828427,0.121859
0,1.207655,7.348469,0.164341
0,1.271166,4.472136,0.284241
0,2.430571,0.000000,inf
0,0.585107,2.449490,0.238869
0,0.757442,3.741657,0.202435
0,0.791603,5.099020,0.155246
0,0.980252,5.744563,0.170640
0,1.376710,5.830952,0.236104
0,0.791603,3.162278,0.250327
0,1.511605,5.099020,0.296450
0,1.467869,6.082763,0.241316
0,2.174731,6.082763,0.357524
0,2.197663,4.000000,0.549416
0,2.041220,0.000000,inf
0,1.405654,0.000000,inf
0,2.316240,8.544004,0.271095
0,1.204376,3.741657,0.321883
0,0.344669,2.828427,0.121859
4,0.585107,2.449490,0.238869
5,0.172335,1.414214,0.121859
7,0.832105,5.830952,0.142705
8,0.121859,1.000000,0.121859
9,0.121859,1.000000,0.121859
10,0.416052,2.828427,0.147097
11,0.121859,1.000000,0.121859
13,0.243718,2.000000,0.121859
17,0.121859,1.000000,0.121859
19,0.121859,1.000000,0.121859
21,0.243718,2.000000,0.121859
23,0.172335,1.414214,0.121859
25,0.121859,1.000000,0.121859
28,0.588387,4.000000,0.147097
31,0.121859,1.000000,0.121859
34,0.121859,1.000000,0.121859
37,0.121859,1.000000,0.121859
43,0.121859,1.000000,0.121859
45,0.466528,3.605551,0.129392
48,0.121859,1.000000,0.121859
49,0.781629,6.082763,0.128499
50,0.243718,2.000000,0.121859
51,2.372223,6.480741,0.366042
54,0.121859,1.000000,0.121859
56,0.121859,1.000000,0.121859
58,0.121859,1.000000,0.121859
60,0.121859,1.000000,0.121859
60,5.067780,19.235384,0.263461
60,3.084837,8.774964,0.351550
61,0.172335,1.414214,0.121859
62,0.416052,3.162278,0.131567
63,0.910182,3.000000,0.303394
66,0.121859,1.000000,0.121859
67,0.344669,2.828427,0.121859
68,0.463249,1.732051,0.267457
70,0.121859,1.000000,0.121859
73,0.828825,4.242641,0.195356
74,0.294194,2.236068,0.131567
76,4.544217,7.348469,0.618390
76,1.839959,4.582576,0.401512
76,1.583900,4.242641,0.373329
76,1.478975,4.242641,0.348598
77,0.121859,1.000000,0.121859
78,0.121859,1.000000,0.121859
79,0.294194,2.236068,0.131567
81,0.446934,1.414214,0.316030
83,0.121859,1.000000,0.121859
85,0.121859,1.000000,0.121859
86,0.121859,1.000000,0.121859
93,0.430000,1.000000,0.430000
95,1.188061,4.123106,0.288147
96,0.121859,1.000000,0.121859
97,0.430000,1.000000,0.430000
98,0.172335,1.414214,0.121859
102,0.121859,1.000000,0.121859
104,0.243718,2.000000,0.121859
105,0.121859,1.000000,0.121859
108,0.466528,3.605551,0.129392
109,0.121859,1.000000,0.121859
113,0.172335,1.414214,0.121859
113,0.243718,2.000000,0.121859
113,0.243718,2.000000,0.121859
117,0.243718,2.000000,0.121859
